author,paper_count,institution,2013,2014,2015,2016,2017,2018,2019,Notes
Frederic Runge,1,<none>,0,0,0,0,0,0,1
Danny   Stoll,1,<none>,0,0,0,0,0,0,1
Xiaoshuai Zhang,1,<none>,0,0,0,0,0,0,1
Jiaying   Liu,1,<none>,0,0,0,0,0,0,1
Hailong Jin,1,<none>,0,0,0,0,0,0,1
Olaf Cremers,1,<none>,0,0,0,0,0,0,1
Daniel Speicher,1,<none>,0,0,0,0,0,0,1
Armin Cremers,1,<none>,0,0,0,0,0,0,1
Joerg Zimmermann,1,<none>,0,0,0,0,0,0,1
Patrick   Fernandes,1,<none>,0,0,0,0,0,0,1
Chien-Sheng Wu,1,<none>,0,0,0,0,0,0,1
Noam Mor,1,<none>,0,0,0,0,0,0,1
Suvansh   Sanjeev,1,<none>,0,0,0,0,0,0,1
Nicholas   Altieri,1,<none>,0,0,0,0,0,0,1
John DeNero,1,<none>,0,0,0,0,0,0,1
Steven   Kapturowski,1,<none>,0,0,0,0,0,0,1
Kevin Yang,1,<none>,0,0,0,0,0,0,1
Regina   Barzilay,1,<none>,0,0,0,0,0,0,1
Titouan Parcollet,1,<none>,0,0,0,0,0,0,1
Mirco   Ravanellu,1,<none>,0,0,0,0,0,0,1
Mohamed Morchid,1,<none>,0,0,0,0,0,0,1
Georges Linarès,1,<none>,0,0,0,0,0,0,1
Chiheb   Trabelsi,1,<none>,0,0,0,0,0,0,1
Renato De Mori,1,<none>,0,0,0,0,0,0,1
shuang ma,1,<none>,0,0,0,0,0,0,1
Xiaodong Gu,1,<none>,0,0,0,0,0,0,1
Stamatios Georgoulis,1,ETH Zurich,0,0,0,0,0,0,1
Luc Gool,1,<none>,0,0,0,0,0,0,1
Yizhe   Zhang,1,<none>,0,0,0,0,0,0,1
Bai   Li,1,<none>,0,0,0,0,0,0,1
Dinghan   Shen,1,<none>,0,0,0,0,0,0,1
John Wieting,1,<none>,0,0,0,0,0,0,1
Róbert Csordás,1,<none>,0,0,0,0,0,0,1
Xuchan Bao,1,<none>,0,0,0,0,0,0,1
Patrick   CHen,1,<none>,0,0,0,0,0,0,1
Maxime Chevalier-Boisvert,1,<none>,0,0,0,0,0,0,1
Salem Lahlou,1,<none>,0,0,0,0,0,0,1
Lucas Willems,1,<none>,0,0,0,0,0,0,1
Chitwan Saharia,1,<none>,0,0,0,0,0,0,1
Simin   Liu,1,<none>,0,0,0,0,0,0,1
Ronald Fearing,1,<none>,0,0,0,0,0,0,1
Pieter   Abbeel,1,<none>,0,0,0,0,0,0,1
Alistair Letcher,1,<none>,0,0,0,0,0,0,1
Jakob N Foerster,1,<none>,0,0,0,0,0,0,1
Junxian He,1,<none>,0,0,0,0,0,0,1
Daniel Spokoyny,1,<none>,0,0,0,0,0,0,1
Stig Petersen,1,<none>,0,0,0,0,0,0,1
Kimberly L Stachenfeld,1,<none>,0,0,0,0,0,0,1
Svetlin Penkov,1,<none>,0,0,0,0,0,0,1
Frederick A Matsen,1,<none>,0,0,0,0,0,0,1
Lynton Ardizzone,1,<none>,0,0,0,0,0,0,1
Jakob Kruse,1,<none>,0,0,0,0,0,0,1
Carsten   Rother,1,<none>,0,0,0,0,0,0,1
Ullrich Koethe,1,<none>,0,0,0,0,0,0,1
Per Karlsson,1,<none>,0,0,0,0,0,0,1
Damian   Leśniak,1,<none>,0,0,0,0,0,0,1
Igor Sieradzki,1,<none>,0,0,0,0,0,0,1
Igor Podolak,1,<none>,0,0,0,0,0,0,1
Bin Dai,1,<none>,0,0,0,0,0,0,1
Mike   Lewis,1,<none>,0,0,0,0,0,0,1
Satya Narayan Shukla,1,<none>,0,0,0,0,0,0,1
Nick Johnston,1,<none>,0,0,0,0,0,0,1
Alexander Sage,1,<none>,0,0,0,0,0,0,1
Luc S.J Van Gool,1,<none>,0,0,0,0,0,0,1
YUEMING LYU,1,<none>,0,0,0,0,0,0,1
Xi SHEN,1,<none>,0,0,0,0,0,0,1
Jesse Johnson,1,<none>,0,0,0,0,0,0,1
Tongzheng Ren,1,<none>,0,0,0,0,0,0,1
Jiawei He,1,<none>,0,0,0,0,0,0,1
Joe Marino,1,<none>,0,0,0,0,0,0,1
Amir   Ali Bagherzade,1,<none>,0,0,0,0,0,0,1
Matthias   Hein,1,<none>,0,0,0,0,0,0,1
Nikolay Malkin,1,<none>,0,0,0,0,0,0,1
Caleb   Robinson,1,<none>,0,0,0,0,0,0,1
Le Hou,1,<none>,0,0,0,0,0,0,1
Rachel Soobitsky,1,<none>,0,0,0,0,0,0,1
Jacob Czawlytko,1,<none>,0,0,0,0,0,0,1
Joel Saltz,1,<none>,0,0,0,0,0,0,1
Masahiro Kato,1,<none>,0,0,0,0,0,0,1
Pablo Moreno,1,<none>,0,0,0,0,0,0,1
Neil D Lawrence,1,<none>,0,0,0,0,0,0,1
Guillermo Valle-Perez,1,<none>,0,0,0,0,0,0,1
Chico Q. Camargo,1,<none>,0,0,0,0,0,0,1
Ard Louis,1,<none>,0,0,0,0,0,0,1
Karol   Gregor,1,<none>,0,0,0,0,0,0,1
James   Townsend,1,<none>,0,0,0,0,0,0,1
Thomas Bird,1,<none>,0,0,0,0,0,0,1
Tom Wiele,1,<none>,0,0,0,0,0,0,1
Tejas Kulkarni,1,Google,0,0,0,0,0,0,1
Steven S Hansen,1,<none>,0,0,0,0,0,0,1
Luis Lastras,1,<none>,0,0,0,0,0,0,1
Ryan L Murphy,1,<none>,0,0,0,0,0,0,1
Balasubramaniam Srinivasan,1,<none>,0,0,0,0,0,0,1
Stephan Eismann,1,<none>,0,0,0,0,0,0,1
Lucia Mirabella,1,<none>,0,0,0,0,0,0,1
Kedar Dhamdhere,1,<none>,0,0,0,0,0,0,1
Mukund   Sundararajan,1,<none>,0,0,0,0,0,0,1
Karan Goel,1,<none>,0,0,0,0,0,0,1
Raza Habib,1,<none>,0,0,0,0,0,0,1
Bastian A. Rieck,1,<none>,0,0,0,0,0,0,1
Christian Bock,1,<none>,0,0,0,0,0,0,1
Michael Moor,1,<none>,0,0,0,0,0,0,1
Max Horn,1,<none>,0,0,0,0,0,0,1
Thomas Gumbsch,1,<none>,0,0,0,0,0,0,1
Chen-Yu Hsu,1,<none>,0,0,0,0,0,0,1
Dina   Katabi,1,<none>,0,0,0,0,0,0,1
Mel Vecerik,1,<none>,0,0,0,0,0,0,1
Jon Scholz,1,<none>,0,0,0,0,0,0,1
Michael Kuchnik,1,<none>,0,0,0,0,0,0,1
Masoud Faraki,1,<none>,0,0,0,0,0,0,1
Tom Drummond,1,<none>,0,0,0,0,0,0,1
Phillip Pope,1,<none>,0,0,0,0,0,0,1
Charles   Martin,1,<none>,0,0,0,0,0,0,1
Tue Le,1,<none>,0,0,0,0,0,0,1
Paul Montague,1,<none>,0,0,0,0,0,0,1
Olivier Vel,1,<none>,0,0,0,0,0,0,1
Andrei Atanov,1,<none>,0,0,0,0,0,0,1
Kirill   Struminsky,1,<none>,0,0,0,0,0,0,1
Klas Leino,1,<none>,0,0,0,0,0,0,1
Matt   Fredrikson,1,<none>,0,0,0,0,0,0,1
Emily Black,1,<none>,0,0,0,0,0,0,1
Shayak Sen,1,<none>,0,0,0,0,0,0,1
Lukas Prantl,1,<none>,0,0,0,0,0,0,1
Boris Bonev,1,<none>,0,0,0,0,0,0,1
Nils Thuerey,1,<none>,0,0,0,0,0,0,1
Song-Chun   Zhu,1,<none>,0,0,0,0,0,0,1
Yingnian   Wu,1,<none>,0,0,0,0,0,0,1
Nanqing Dong,1,<none>,0,0,0,0,0,0,1
Hao   Zhang,1,<none>,0,0,0,0,0,0,1
Marc T Law,1,<none>,0,0,0,0,0,0,1
Peiyun Hu,1,<none>,0,0,0,0,0,0,1
Jorge Pérez,1,<none>,0,0,0,0,0,0,1
Javier Marinković,1,<none>,0,0,0,0,0,0,1
Pablo Barceló,1,<none>,0,0,0,0,0,0,1
Yuan Yang,1,<none>,0,0,0,0,0,0,1
Cheng   Zhou,1,<none>,0,0,0,0,0,0,1
Bei Shi,1,<none>,0,0,0,0,0,0,1
Alexander (Oleksandr) Shekhovtsov,1,<none>,0,0,0,0,0,0,1
Boris Flach,1,<none>,0,0,0,0,0,0,1
Akihiro Matsukawa,1,<none>,0,0,0,0,0,0,1
Dilan Gorur,1,<none>,0,0,0,0,0,0,1
Andrew   Gallagher,1,<none>,0,0,0,0,0,0,1
Jiyan   Pan,1,<none>,0,0,0,0,0,0,1
Antonio   Torralba,1,<none>,0,0,0,0,0,0,1
Dieterich Lawson,1,<none>,0,0,0,0,0,0,1
Chris J Maddison,1,<none>,0,0,0,0,0,0,1
Wouter Kool,1,<none>,0,0,0,0,0,0,1
Herke   van Hoof,1,<none>,0,0,0,0,0,0,1
Chunting Zhou,1,<none>,0,0,0,0,0,0,1
Pierre Dognin,1,<none>,0,0,0,0,0,0,1
Igor Melnyk,1,<none>,0,0,0,0,0,0,1
Jarret Ross,1,<none>,0,0,0,0,0,0,1
Oleg Ivanov,1,<none>,0,0,0,0,0,0,1
Ray Jiang,1,<none>,0,0,0,0,0,0,1
Timothy A Mann,1,Google,0,0,0,0,0,0,1
Gilwoo   Lee,1,<none>,0,0,0,0,0,0,1
Brian Hou,1,<none>,0,0,0,0,0,0,1
Aditya   Mandalika,1,<none>,0,0,0,0,0,0,1
Jeongseok   Lee,1,<none>,0,0,0,0,0,0,1
Sanjiban   Choudhury,1,<none>,0,0,0,0,0,0,1
Chia-Yu   Chen,1,<none>,0,0,0,0,0,0,1
"Bruno Jedynak,",1,<none>,1,0,0,0,0,0,0
"Daniel Lokshtanov,",1,<none>,1,0,0,0,0,0,0
"Nishant Mehta,",1,<none>,1,0,0,0,0,0,0
"Xiaowei Zhang,",1,<none>,1,0,0,0,0,0,0
Delin Chu,1,<none>,1,0,0,0,0,0,0
"Simon Lacoste-Julien,",1,<none>,1,0,0,0,0,0,0
Patrick Pletscher,1,<none>,1,0,0,0,0,0,0
"Hua Ouyang,",1,<none>,1,0,0,0,0,0,0
"Long Tran,",1,<none>,1,0,0,0,0,0,0
"Sinead Williamson,",1,<none>,1,0,0,0,0,0,0
Khadidja Sylla,1,<none>,1,0,0,0,0,0,0
"James Bergstra,",1,<none>,1,0,0,0,0,0,0
"Daniel Yamins,",1,<none>,1,0,0,0,0,0,0
"Hugh Perkins,",1,<none>,1,0,0,0,0,0,0
"Xi Li,",1,<none>,1,0,0,0,0,0,0
"Guosheng Lin,",1,<none>,1,0,0,0,0,0,0
"Anton Hengel,",1,<none>,1,0,0,0,0,0,0
"Yajun Wang,",1,<none>,1,0,0,0,0,0,0
"Huyen Do,",1,<none>,1,0,0,0,0,0,0
"William L. Hamilton,",1,<none>,1,0,0,0,0,0,0
"Omer Tamuz,",1,<none>,1,0,0,0,0,0,0
"Sumit Gulwani,",1,<none>,1,0,0,0,0,0,0
"Butler Lampson,",1,<none>,1,0,0,0,0,0,0
"Ofir Pele,",1,<none>,1,0,0,0,0,0,0
Michael Werman,1,<none>,1,0,0,0,0,0,0
"Quannan Li,",1,<none>,1,0,0,0,0,0,0
"Jingdong Wang,",1,<none>,1,0,0,0,0,0,0
"Boqing Gong,",1,<none>,1,0,0,0,0,0,0
"Abhishek Kumar,",1,<none>,1,0,0,0,0,0,0
Prabhanjan Kambadur,1,<none>,1,0,0,0,0,0,0
"Adel Javanmard,",1,<none>,1,0,0,0,0,0,0
"Séebastian Bubeck,",1,<none>,1,0,0,0,0,0,0
"Tengyao Wang,",1,<none>,1,0,0,0,0,0,0
Nitin Viswanathan,1,<none>,1,0,0,0,0,0,0
"Shuo Xiang,",1,<none>,1,0,0,0,0,0,0
"Xiaoshen Tong,",1,<none>,1,0,0,0,0,0,0
"Min Xiao,",1,<none>,1,0,0,0,0,0,0
"Eleanor Wong,",1,<none>,1,0,0,0,0,0,0
"Suyash Awate,",1,<none>,1,0,0,0,0,0,0
"Yuri Grinberg,",1,<none>,1,0,0,0,0,0,0
"Sivan Toledo,",1,<none>,1,0,0,0,0,0,0
Anastasios Zouzias,1,<none>,1,0,0,0,0,0,0
"Drausin Wulsin,",1,<none>,1,0,0,0,0,0,0
Brian Litt,1,<none>,1,0,0,0,0,0,0
"Arash Afkanpour,",1,<none>,1,0,0,0,0,0,0
"András György,",1,<none>,1,0,0,0,0,0,0
Kilho Shin,1,<none>,1,0,0,0,0,0,0
"Laurens Maaten,",1,<none>,1,0,0,0,0,0,0
"Oswin Krause,",1,<none>,1,0,0,0,0,0,0
"Tobias Glasmachers,",1,<none>,1,0,0,0,0,0,0
"Amir Hesam Salavati,",1,<none>,1,0,0,0,0,0,0
"Yunus Saatçi,",1,<none>,1,0,0,0,0,0,0
"Marcela Zuluaga,",1,<none>,1,0,0,0,0,0,0
"Guillaume Sergent,",1,<none>,1,0,0,0,0,0,0
"Hachem Kadri,",1,<none>,1,0,0,0,0,0,0
Philippe Preux,1,<none>,1,0,0,0,0,0,0
"Braxton Osting,",1,<none>,1,0,0,0,0,0,0
"Christoph Brune,",1,<none>,1,0,0,0,0,0,0
"Zhuoru Li,",1,<none>,1,0,0,0,0,0,0
"Tomi Silander,",1,<none>,1,0,0,0,0,0,0
Tze Yun Leong,1,<none>,1,0,0,0,0,0,0
"K. S. Sesh Kumar,",1,<none>,1,0,0,0,0,0,0
"Chien-Ju Ho,",1,<none>,1,0,0,0,0,0,0
"Phuong Nguyen,",1,<none>,1,0,0,0,0,0,0
"Gregoire Mesnil,",1,<none>,1,0,0,0,0,0,0
Salah Rifai,1,<none>,1,0,0,0,0,0,0
"Ke Zhai,",1,<none>,1,0,0,0,0,0,0
Jordan Boyd-Graber,1,<none>,1,0,0,0,0,0,0
"Hao Cheng,",1,<none>,1,0,0,0,0,0,0
"Eric Hall,",1,<none>,1,0,0,0,0,0,0
"David Lehavi,",1,<none>,1,0,0,0,0,0,0
"Sagi Schein,",1,<none>,1,0,0,0,0,0,0
"Hila Nachliely,",1,<none>,1,0,0,0,0,0,0
"Matthew Golub,",1,<none>,1,0,0,0,0,0,0
"Steven Chase,",1,<none>,1,0,0,0,0,0,0
Byron Yu,1,<none>,1,0,0,0,0,0,0
"Gert Lanckriet,",1,<none>,1,0,0,0,0,0,0
Brian McFee,1,<none>,1,0,0,0,0,0,0
"Shyam Sundar Rangapuram,",1,<none>,1,0,0,0,0,0,0
"Simon Setzer,",1,<none>,1,0,0,0,0,0,0
"Steven Ehrlich,",1,<none>,1,0,0,0,0,0,0
"MohamadAli Torkamani,",1,<none>,1,0,0,0,0,0,0
"Yann Chevaleyre,",1,<none>,1,0,0,0,0,0,0
"Frédéerick Koriche,",1,<none>,1,0,0,0,0,0,0
Jean-daniel Zucker,1,<none>,1,0,0,0,0,0,0
"Shuang-Hong Yang,",1,<none>,1,0,0,0,0,0,0
"Jose Miguel Hernández-Lobato,",1,<none>,1,0,0,0,0,0,0
"Changshui Zhang,",1,<none>,1,0,0,0,0,0,0
"Jianhua Huang,",1,<none>,1,0,0,0,0,0,0
"Truyen Tran,",1,<none>,1,0,0,0,0,0,0
"Do-kyum Kim,",1,<none>,1,0,0,0,0,0,0
"Geoffrey Voelker,",1,<none>,1,0,0,0,0,0,0
Lawrence Saul,1,<none>,1,0,0,0,0,0,0
Georg Goerg,1,<none>,1,0,0,0,0,0,0
"Gabriel Krummenacher,",1,<none>,1,0,0,0,0,0,0
"Joonseok Lee,",1,<none>,1,0,0,0,0,0,0
"Seungyeon Kim,",1,<none>,1,0,0,0,0,0,0
"Guy Lebanon,",1,<none>,1,0,0,0,0,0,0
"Fabrice Clerot,",1,<none>,1,0,0,0,0,0,0
"Raphael Féraud,",1,<none>,1,0,0,0,0,0,0
Sami Naamane,1,<none>,1,0,0,0,0,0,0
"Minh Hà Quang,",1,<none>,1,0,0,0,0,0,0
"Loris Bazzani,",1,<none>,1,0,0,0,0,0,0
"Gartheeban Ganeshapillai,",1,<none>,1,0,0,0,0,0,0
"John Guttag,",1,<none>,1,0,0,0,0,0,0
Andrew Lo,1,<none>,1,0,0,0,0,0,0
"Sida Wang,",1,<none>,1,0,0,0,0,0,0
"Blaise Hanczar,",1,<none>,1,0,0,0,0,0,0
"Sharon Wulff,",1,<none>,1,0,0,0,0,0,0
"Ruth Urner,",1,<none>,1,0,0,0,0,0,0
"Droniou Alain,",1,<none>,1,0,0,0,0,0,0
Sigaud Olivier,1,<none>,1,0,0,0,0,0,0
Nicola Rebagliati,1,<none>,1,0,0,0,0,0,0
"Ameesh Makadia,",1,<none>,1,0,0,0,0,0,0
"Mátyás Brendel,",1,<none>,1,0,0,0,0,0,0
"Balázs Kégl,",1,<none>,1,0,0,0,0,0,0
Michèle Sebag,1,<none>,1,0,0,0,0,0,0
"Ruichu Cai,",1,<none>,1,0,0,0,0,0,0
"Zhenjie Zhang,",1,<none>,1,0,0,0,0,0,0
"Guanyu Zhou,",1,<none>,1,0,0,0,0,0,0
"Chansoo Lee,",1,<none>,1,0,0,0,0,0,0
Sandilya Bhamidipati,1,<none>,1,0,0,0,0,0,0
"Stephen Becker,",1,<none>,1,0,0,0,0,0,0
"Volkan Cevher,",1,<none>,1,0,0,0,0,0,0
Christoph Koch,1,<none>,1,0,0,0,0,0,0
"Suparna Bhattacharya,",1,<none>,1,0,0,0,0,0,0
"Chiranjib Bhattacharyya,",1,<none>,1,0,0,0,0,0,0
Gopinath Kanchi,1,<none>,1,0,0,0,0,0,0
"Esther Salazar,",1,<none>,1,0,0,0,0,0,0
"Ryan Bogdan,",1,<none>,1,0,0,0,0,0,0
"Adam Gorka,",1,<none>,1,0,0,0,0,0,0
"Ahmad Hariri,",1,<none>,1,0,0,0,0,0,0
"Quoc Tran Dinh,",1,<none>,1,0,0,0,0,0,0
"Yonatan Halpern,",1,<none>,1,0,0,0,0,0,0
"David Mimno,",1,<none>,1,0,0,0,0,0,0
"Yichen Wu,",1,<none>,1,0,0,0,0,0,0
"Blei David,",1,<none>,1,0,0,0,0,0,0
"Billy Chang,",1,<none>,1,0,0,0,0,0,0
"Uwe Kruger,",1,<none>,1,0,0,0,0,0,0
"Rafal Kustra,",1,<none>,1,0,0,0,0,0,0
"Daniel Golovin,",1,<none>,1,0,0,0,0,0,0
"D. Sculley,",1,<none>,1,0,0,0,0,0,0
"Brendan McMahan,",1,<none>,1,0,0,0,0,0,0
"Andreas Maurer,",1,<none>,1,0,0,0,0,0,0
"Massi Pontil,",1,<none>,1,0,0,0,0,0,0
Ka Yu Hui,1,<none>,1,0,0,0,0,0,0
"Jan-Willem Meent,",1,<none>,1,0,0,0,0,0,0
"Jonathan Bronson,",1,<none>,1,0,0,0,0,0,0
"Ruben Gonzalez Jr.,",1,<none>,1,0,0,0,0,0,0
Chris Wiggins,1,<none>,1,0,0,0,0,0,0
"Liu Yang,",1,<none>,1,0,0,0,0,0,0
"Hirotaka Hachiya,",1,<none>,1,0,0,0,0,0,0
"Istvan Hegedus,",1,<none>,1,0,0,0,0,0,0
"Robert Ormandi,",1,<none>,1,0,0,0,0,0,0
"Mark Jelasity,",1,<none>,1,0,0,0,0,0,0
Balazs Kegl,1,<none>,1,0,0,0,0,0,0
"Marcus Hutter,",1,<none>,1,0,0,0,0,0,0
Peter Sunehag,1,<none>,1,0,0,0,0,0,0
"Alon Zweig,",1,<none>,1,0,0,0,0,0,0
"Michael Großhans,",1,<none>,1,0,0,0,0,0,0
"Christoph Sawade,",1,<none>,1,0,0,0,0,0,0
"Michael Brückner,",1,<none>,1,0,0,0,0,0,0
Tobias Scheffer,1,<none>,1,0,0,0,0,0,0
"Dan Zhang,",1,<none>,1,0,0,0,0,0,0
"Jingrui He,",1,<none>,1,0,0,0,0,0,0
"Luo Si,",1,<none>,1,0,0,0,0,0,0
Richard Lawrence,1,<none>,1,0,0,0,0,0,0
"Lei Yuan,",1,<none>,1,0,0,0,0,0,0
"Roland Memisevic,",1,<none>,1,0,0,0,0,0,0
"Fabian Wauthier,",1,<none>,1,0,0,0,0,0,0
"Javier Almingol,",1,<none>,1,0,0,0,0,0,0
"Lui Montesano,",1,<none>,1,0,0,0,0,0,0
"Rustem Takhanov,",1,<none>,1,0,0,0,0,0,0
"Sivakant Gopi,",1,<none>,1,0,0,0,0,0,0
"Yichuan Tang,",1,<none>,1,0,0,0,0,0,0
"Jean-Philippe Vert,",1,<none>,1,0,0,0,0,0,0
"Jerry Zhu,",1,<none>,1,0,0,0,0,0,0
"Burr Settles,",1,<none>,1,0,0,0,0,0,0
Timothy Rogers,1,<none>,1,0,0,0,0,0,0
"Nicholas Bryan,",1,<none>,1,0,0,0,0,0,0
"Tamara Broderick,",1,<none>,1,0,0,0,0,0,0
"Tamas Sarlos,",1,<none>,1,0,0,0,0,0,0
"Rita Chattopadhyay,",1,<none>,1,0,0,0,0,0,0
"Sethuraman Panchanathan,",1,<none>,1,0,0,0,0,0,0
Yandong Guo,1,<none>,1,0,0,0,0,0,0
Alexandre D’Aspremont,1,<none>,1,0,0,0,0,0,0
"Daniel Roy,",1,<none>,1,0,0,0,0,0,0
"Kai Yu,",1,<none>,1,0,0,0,0,0,0
"Alessio Pecorino,",1,<none>,1,0,0,0,0,0,0
"Yu Wu,",1,<none>,1,0,0,0,0,0,0
"Toni Pitassi,",1,<none>,1,0,0,0,0,0,0
"Ankur Parikh,",1,<none>,1,0,0,0,0,0,0
"Sebastian Brechtel,",1,<none>,1,0,0,0,0,0,0
"Tobias Gindele,",1,<none>,1,0,0,0,0,0,0
Rüdiger Dillmann,1,<none>,1,0,0,0,0,0,0
"Arnak Dalalyan,",1,<none>,1,0,0,0,0,0,0
"Mohamed Hebiri,",1,<none>,1,0,0,0,0,0,0
"Katia Meziani,",1,<none>,1,0,0,0,0,0,0
"Vincent Zheng,",1,<none>,1,0,0,0,0,0,0
"Qiaojun Wang,",1,<none>,1,0,0,0,0,0,0
"James Kwok,",1,<none>,1,0,0,0,0,0,0
Ivan Marsic,1,<none>,1,0,0,0,0,0,0
"Zeyuan Allen Zhu,",1,<none>,1,0,0,0,0,0,0
"Wei Bi,",1,<none>,1,0,0,0,0,0,0
Yuejie Chi,1,<none>,1,0,0,0,0,0,0
"Ming Yang,",1,<none>,1,0,0,0,0,0,0
"Yingming Li,",1,<none>,1,0,0,0,0,0,0
"Mahsa Baktashmotlagh,",1,<none>,1,0,0,0,0,0,0
"Abbas Bigdeli,",1,<none>,1,0,0,0,0,0,0
"Brian Lovell,",1,<none>,1,0,0,0,0,0,0
Jaakkola Tommi,1,<none>,1,0,0,0,0,0,0
"Emanuele Coviello,",1,<none>,1,0,0,0,0,0,0
"Adeel Mumtaz,",1,<none>,1,0,0,0,0,0,0
"Antoni Chan,",1,<none>,1,0,0,0,0,0,0
"Prasoon Goyal,",1,<none>,1,0,0,0,0,0,0
"Parv Aggrwal,",1,<none>,1,0,0,0,0,0,0
"Dotan Di Castro,",1,<none>,1,0,0,0,0,0,0
"Dong Liu,",1,<none>,1,0,0,0,0,0,0
"Jebara Tony,",1,<none>,1,0,0,0,0,0,0
"Philipp Kraehenbuehl,",1,<none>,1,0,0,0,0,0,0
"Paul Mineiro,",1,<none>,1,0,0,0,0,0,0
Xiangrui Meng,1,<none>,1,0,0,0,0,0,0
"Yue Wu,",1,<none>,1,0,0,0,0,0,0
"Kazuyoshi Yoshii,",1,<none>,1,0,0,0,0,0,0
"Daichi Mochihashi,",1,<none>,1,0,0,0,0,0,0
Masataka Goto,1,<none>,1,0,0,0,0,0,0
"Thomas Fuchs,",1,<none>,1,0,0,0,0,0,0
"Piotr Dollar,",1,<none>,1,0,0,0,0,0,0
"Shivani Agarwal,",1,<none>,1,0,0,0,0,0,0
"Jason Chuang,",1,<none>,1,0,0,0,0,0,0
"Sonal Gupta,",1,<none>,1,0,0,0,0,0,0
"Christopher Manning,",1,<none>,1,0,0,0,0,0,0
Jeffrey Heer,1,<none>,1,0,0,0,0,0,0
"Ming Lin,",1,<none>,1,0,0,0,0,0,0
Michael Izbicki,1,<none>,1,0,0,0,0,0,0
"Jure Leskovec,",1,<none>,1,0,0,0,0,0,0
"Christos Dimitrakakis,",1,<none>,1,0,0,0,0,0,0
Nikolaos Tziortziotis,1,<none>,1,0,0,0,0,0,0
"Robert Durrant,",1,<none>,1,0,0,0,0,0,0
"Gal Levi,",1,<none>,1,0,0,0,0,0,0
Dmitri Hanukaev,1,<none>,1,0,0,0,0,0,0
"Hanna Kamyshanska,",1,<none>,1,0,0,0,0,0,0
Stavros Korokythakis,1,<none>,1,0,0,0,0,0,0
"Dinah Shender,",1,<none>,1,0,0,0,0,0,0
Kush Varshney,1,<none>,1,0,0,0,0,0,0
"Hema Koppula,",1,<none>,1,0,0,0,0,0,0
"Phil Long,",1,<none>,1,0,0,0,0,0,0
Rocco Servedio,1,<none>,1,0,0,0,0,0,0
Zhikun Wang,1,<none>,1,0,0,0,0,0,0
"Karthik Raman,",1,<none>,1,0,0,0,0,0,0
"Thorsten Joachims,",1,<none>,1,0,0,0,0,0,0
"Pannaga Shivaswamy,",1,<none>,1,0,0,0,0,0,0
"Xinggang Wang,",1,<none>,1,0,0,0,0,0,0
"Baoyuan Wang,",1,<none>,1,0,0,0,0,0,0
"Xiang Bai,",1,<none>,1,0,0,0,0,0,0
"Wenyu Liu,",1,<none>,1,0,0,0,0,0,0
"Mehmet Gönen,",1,<none>,1,0,0,0,0,0,0
"Suleiman Khan,",1,<none>,1,0,0,0,0,0,0
"Robert Gens,",1,<none>,1,0,0,0,0,0,0
Domingos Pedro,1,<none>,1,0,0,0,0,0,0
"Motoki Imamura,",1,<none>,1,0,0,0,0,0,0
"Ichiro Takeuchi,",1,<none>,1,0,0,0,0,0,0
"Wei Gao,",1,<none>,1,0,0,0,0,0,0
"Shenghuo Zhu,",1,<none>,1,0,0,0,0,0,0
"Jeremy Jancsary,",1,<none>,1,0,0,0,0,0,0
"Leonard Newnham,",1,<none>,1,0,0,0,0,0,0
"David Barker,",1,<none>,1,0,0,0,0,0,0
"Suzanne Weller,",1,<none>,1,0,0,0,0,0,0
Jason McFall,1,<none>,1,0,0,0,0,0,0
"Aleksandr Aravkin,",1,<none>,1,0,0,0,0,0,0
"Tue Herlau,",1,<none>,1,0,0,0,0,0,0
"Morten Mørup,",1,<none>,1,0,0,0,0,0,0
Mikkel Schmidt,1,<none>,1,0,0,0,0,0,0
"Minjie Xu,",1,<none>,1,0,0,0,0,0,0
"Ashish Gupta,",1,<none>,1,0,0,0,0,0,0
"Murat Ayhan,",1,<none>,1,0,0,0,0,0,0
Anthony Maida,1,<none>,1,0,0,0,0,0,0
"Akshat Kumar,",1,<none>,1,0,0,0,0,0,0
"Colorado Reed,",1,<none>,1,0,0,0,0,0,0
"Avleen Bijral,",1,<none>,1,0,0,0,0,0,0
"Darren Homrighausen,",1,<none>,1,0,0,0,0,0,0
Daniel McDonald,1,<none>,1,0,0,0,0,0,0
"Li Wan,",1,<none>,1,0,0,0,0,0,0
"Matthew Zeiler,",1,<none>,1,0,0,0,0,0,0
"Yann Le Cun,",1,<none>,1,0,0,0,0,0,0
"Gao Huang,",1,<none>,1,0,0,0,0,0,0
"Tan Nguyen,",1,<none>,1,0,0,0,0,0,0
"Weiwei Cheng,",1,<none>,1,0,0,0,0,0,0
"Yusuf Bugra Erol,",1,<none>,1,0,0,0,0,0,0
"Lei Li,",1,<none>,1,0,0,0,0,0,0
Russell Stuart,1,<none>,1,0,0,0,0,0,0
"Arkadiusz Jachnik,",1,<none>,1,0,0,0,0,0,0
"Willem Waegeman,",1,<none>,1,0,0,0,0,0,0
"George Dahl,",1,<none>,1,0,0,0,0,0,0
"Kostadin Georgiev,",1,<none>,1,0,0,0,0,0,0
"Emile Richard,",1,<none>,1,0,0,0,0,0,0
"Francis BACH,",1,<none>,1,0,0,0,0,0,0
"James Lloyd,",1,<none>,1,0,0,0,0,0,0
